------------ Options -------------
base_widths: [128, 64]
batch_size: 16
cvfold: 0
data_path: ./datasets/ScanNet/blocks_bs1_s1
dataset: scannet
dgcnn_k: 20
dgcnn_mlp_widths: [512, 256]
dist_method: euclidean
edgeconv_widths: [[64, 64], [64, 64], [64, 64]]
embedding_type: word2vec
eval_interval: 3
gamma: 0.5
generator_lr: 0.0002
gmm_dropout: 0.1
gmm_weight: 0.1
k_connect: 200
k_shot: 1
log_dir: ./log_scannet/log_pretrain_scannet_S0
lr: 0.001
model_checkpoint_path: None
n_episode_test: 100
n_iters: 50
n_queries: 1
n_subprototypes: 100
n_way: 2
n_workers: 16
noise_dim: 300
output_dim: 64
pc_attribs: xyzrgbXYZ
pc_augm: True
pc_augm_color: 0
pc_augm_jitter: 1
pc_augm_mirror_prob: 0
pc_augm_rot: 1
pc_augm_scale: 1.25
pc_augm_shift: 0.1
pc_in_dim: 9
pc_npts: 2048
phase: pretrain
pretrain_checkpoint_path: None
pretrain_gamma: 0.5
pretrain_lr: 0.001
pretrain_step_size: 50
pretrain_weight_decay: 0.0001
save_path: ./log_scannet/
sigma: 1.0
step_size: 5000
train_dim: 320
trans_lr: 0.0001
use_align: False
use_attention: False
use_high_dgcnn: True
use_linear_proj: False
use_supervise_prototype: False
use_transformer: False
use_zero: False
-------------- End ----------------

=== Pre-train Dataset (classes: [1, 4, 8, 9, 11, 15, 16, 17, 18, 20]) | Train: 23790 blocks | Valid: 2636 blocks ===
=====[Train] Epoch: 2 | Iter: 399 | Loss: 0.8186 =====
=====[Train] Epoch: 2 | Iter: 499 | Loss: 0.9333 =====
=====[Train] Epoch: 2 | Iter: 599 | Loss: 0.7927 =====
=====[Train] Epoch: 2 | Iter: 699 | Loss: 0.7943 =====
=====[Train] Epoch: 2 | Iter: 799 | Loss: 0.7187 =====
=====[Train] Epoch: 2 | Iter: 899 | Loss: 0.7022 =====
=====[Train] Epoch: 2 | Iter: 999 | Loss: 0.9010 =====
=====[Train] Epoch: 2 | Iter: 1099 | Loss: 0.8027 =====
=====[Train] Epoch: 2 | Iter: 1199 | Loss: 0.6688 =====
=====[Train] Epoch: 2 | Iter: 1299 | Loss: 0.6583 =====
=====[Train] Epoch: 2 | Iter: 1399 | Loss: 0.7540 =====
===== EPOCH [2]: Accuracy: 0.718578 | mIoU: 0.236480 =====

*******************Model Saved*******************
=====Best IoU Is: 0.236480 =====
=====[Train] Epoch: 3 | Iter: 99 | Loss: 0.6765 =====
=====[Train] Epoch: 3 | Iter: 199 | Loss: 0.7787 =====
=====[Train] Epoch: 3 | Iter: 299 | Loss: 0.7673 =====
=====[Train] Epoch: 3 | Iter: 399 | Loss: 0.6116 =====
=====[Train] Epoch: 3 | Iter: 499 | Loss: 0.5826 =====
=====[Train] Epoch: 3 | Iter: 599 | Loss: 0.7056 =====
=====[Train] Epoch: 3 | Iter: 699 | Loss: 0.7124 =====
=====[Train] Epoch: 3 | Iter: 799 | Loss: 0.6045 =====
=====[Train] Epoch: 3 | Iter: 899 | Loss: 0.9352 =====
=====[Train] Epoch: 3 | Iter: 999 | Loss: 0.7037 =====
=====[Train] Epoch: 3 | Iter: 1099 | Loss: 0.8517 =====
=====[Train] Epoch: 3 | Iter: 1199 | Loss: 0.7432 =====
=====[Train] Epoch: 3 | Iter: 1299 | Loss: 0.8224 =====
=====[Train] Epoch: 3 | Iter: 1399 | Loss: 0.6810 =====
=====[Train] Epoch: 4 | Iter: 99 | Loss: 0.7770 =====
=====[Train] Epoch: 4 | Iter: 199 | Loss: 0.5753 =====
=====[Train] Epoch: 4 | Iter: 299 | Loss: 0.6732 =====
=====[Train] Epoch: 4 | Iter: 399 | Loss: 0.4240 =====
=====[Train] Epoch: 4 | Iter: 499 | Loss: 0.6329 =====
=====[Train] Epoch: 4 | Iter: 599 | Loss: 0.7635 =====
=====[Train] Epoch: 4 | Iter: 699 | Loss: 0.6083 =====
=====[Train] Epoch: 4 | Iter: 799 | Loss: 0.8163 =====
=====[Train] Epoch: 4 | Iter: 899 | Loss: 0.7171 =====
=====[Train] Epoch: 4 | Iter: 999 | Loss: 0.5605 =====
=====[Train] Epoch: 4 | Iter: 1099 | Loss: 0.7336 =====
=====[Train] Epoch: 4 | Iter: 1199 | Loss: 0.7954 =====
=====[Train] Epoch: 4 | Iter: 1299 | Loss: 0.6647 =====
=====[Train] Epoch: 4 | Iter: 1399 | Loss: 0.7732 =====
=====[Train] Epoch: 5 | Iter: 99 | Loss: 0.5898 =====
=====[Train] Epoch: 5 | Iter: 199 | Loss: 0.7238 =====
=====[Train] Epoch: 5 | Iter: 299 | Loss: 0.6613 =====
=====[Train] Epoch: 5 | Iter: 399 | Loss: 0.6900 =====
=====[Train] Epoch: 5 | Iter: 499 | Loss: 0.9269 =====
=====[Train] Epoch: 5 | Iter: 599 | Loss: 0.8365 =====
=====[Train] Epoch: 5 | Iter: 699 | Loss: 0.6524 =====
=====[Train] Epoch: 5 | Iter: 799 | Loss: 0.8426 =====
=====[Train] Epoch: 5 | Iter: 899 | Loss: 0.8659 =====
=====[Train] Epoch: 5 | Iter: 999 | Loss: 0.5061 =====
=====[Train] Epoch: 5 | Iter: 1099 | Loss: 0.6843 =====
=====[Train] Epoch: 5 | Iter: 1199 | Loss: 0.4611 =====
=====[Train] Epoch: 5 | Iter: 1299 | Loss: 0.6467 =====
=====[Train] Epoch: 5 | Iter: 1399 | Loss: 1.0598 =====
===== EPOCH [5]: Accuracy: 0.748265 | mIoU: 0.254980 =====

*******************Model Saved*******************
=====Best IoU Is: 0.254980 =====
=====[Train] Epoch: 6 | Iter: 99 | Loss: 0.6214 =====
=====[Train] Epoch: 6 | Iter: 199 | Loss: 0.5279 =====
=====[Train] Epoch: 6 | Iter: 299 | Loss: 0.6435 =====
=====[Train] Epoch: 6 | Iter: 399 | Loss: 0.6355 =====
=====[Train] Epoch: 6 | Iter: 499 | Loss: 0.6656 =====
=====[Train] Epoch: 6 | Iter: 599 | Loss: 0.5104 =====
=====[Train] Epoch: 6 | Iter: 699 | Loss: 0.6140 =====
=====[Train] Epoch: 6 | Iter: 799 | Loss: 0.7126 =====
=====[Train] Epoch: 6 | Iter: 899 | Loss: 0.7166 =====
=====[Train] Epoch: 6 | Iter: 999 | Loss: 0.6218 =====
=====[Train] Epoch: 6 | Iter: 1099 | Loss: 0.7022 =====
=====[Train] Epoch: 6 | Iter: 1199 | Loss: 0.7330 =====
=====[Train] Epoch: 6 | Iter: 1299 | Loss: 0.5150 =====
=====[Train] Epoch: 6 | Iter: 1399 | Loss: 0.7831 =====
=====[Train] Epoch: 7 | Iter: 99 | Loss: 0.5742 =====
=====[Train] Epoch: 7 | Iter: 199 | Loss: 0.8248 =====
=====[Train] Epoch: 7 | Iter: 299 | Loss: 0.6179 =====
=====[Train] Epoch: 7 | Iter: 399 | Loss: 0.8322 =====
=====[Train] Epoch: 7 | Iter: 499 | Loss: 0.6049 =====
=====[Train] Epoch: 7 | Iter: 599 | Loss: 0.7205 =====
=====[Train] Epoch: 7 | Iter: 699 | Loss: 0.6793 =====
=====[Train] Epoch: 7 | Iter: 799 | Loss: 0.6264 =====
=====[Train] Epoch: 7 | Iter: 899 | Loss: 0.7675 =====
=====[Train] Epoch: 7 | Iter: 999 | Loss: 0.7325 =====
=====[Train] Epoch: 7 | Iter: 1099 | Loss: 1.0019 =====
=====[Train] Epoch: 7 | Iter: 1199 | Loss: 0.6088 =====
=====[Train] Epoch: 7 | Iter: 1299 | Loss: 0.6826 =====
=====[Train] Epoch: 7 | Iter: 1399 | Loss: 0.6550 =====
=====[Train] Epoch: 8 | Iter: 99 | Loss: 0.8462 =====
=====[Train] Epoch: 8 | Iter: 199 | Loss: 0.5419 =====
=====[Train] Epoch: 8 | Iter: 299 | Loss: 0.8109 =====
=====[Train] Epoch: 8 | Iter: 399 | Loss: 0.6174 =====
=====[Train] Epoch: 8 | Iter: 499 | Loss: 0.5314 =====
=====[Train] Epoch: 8 | Iter: 599 | Loss: 0.7703 =====
=====[Train] Epoch: 8 | Iter: 699 | Loss: 0.6324 =====
=====[Train] Epoch: 8 | Iter: 799 | Loss: 0.7171 =====
=====[Train] Epoch: 8 | Iter: 899 | Loss: 0.6925 =====
=====[Train] Epoch: 8 | Iter: 999 | Loss: 0.5555 =====
=====[Train] Epoch: 8 | Iter: 1099 | Loss: 0.6472 =====
=====[Train] Epoch: 8 | Iter: 1199 | Loss: 0.7168 =====
=====[Train] Epoch: 8 | Iter: 1299 | Loss: 0.5440 =====
=====[Train] Epoch: 8 | Iter: 1399 | Loss: 0.6740 =====
===== EPOCH [8]: Accuracy: 0.757684 | mIoU: 0.304229 =====

*******************Model Saved*******************
=====Best IoU Is: 0.304229 =====
=====[Train] Epoch: 9 | Iter: 99 | Loss: 0.8024 =====
=====[Train] Epoch: 9 | Iter: 199 | Loss: 0.6384 =====
=====[Train] Epoch: 9 | Iter: 299 | Loss: 0.7035 =====
=====[Train] Epoch: 9 | Iter: 399 | Loss: 0.6356 =====
=====[Train] Epoch: 9 | Iter: 499 | Loss: 0.5590 =====
=====[Train] Epoch: 9 | Iter: 599 | Loss: 0.8004 =====
=====[Train] Epoch: 9 | Iter: 699 | Loss: 0.5838 =====
=====[Train] Epoch: 9 | Iter: 799 | Loss: 0.5569 =====
=====[Train] Epoch: 9 | Iter: 899 | Loss: 0.5198 =====
=====[Train] Epoch: 9 | Iter: 999 | Loss: 0.5194 =====
=====[Train] Epoch: 9 | Iter: 1099 | Loss: 0.6439 =====
=====[Train] Epoch: 9 | Iter: 1199 | Loss: 0.7357 =====
=====[Train] Epoch: 9 | Iter: 1299 | Loss: 0.7909 =====
=====[Train] Epoch: 9 | Iter: 1399 | Loss: 0.9159 =====
=====[Train] Epoch: 10 | Iter: 99 | Loss: 0.8033 =====
=====[Train] Epoch: 10 | Iter: 199 | Loss: 0.6985 =====
=====[Train] Epoch: 10 | Iter: 299 | Loss: 0.7103 =====
=====[Train] Epoch: 10 | Iter: 399 | Loss: 0.7268 =====
=====[Train] Epoch: 10 | Iter: 499 | Loss: 0.6976 =====
=====[Train] Epoch: 10 | Iter: 599 | Loss: 0.6818 =====
=====[Train] Epoch: 10 | Iter: 699 | Loss: 0.6752 =====
=====[Train] Epoch: 10 | Iter: 799 | Loss: 0.7717 =====
=====[Train] Epoch: 10 | Iter: 899 | Loss: 0.9185 =====
=====[Train] Epoch: 10 | Iter: 999 | Loss: 0.6308 =====
=====[Train] Epoch: 10 | Iter: 1099 | Loss: 0.5837 =====
=====[Train] Epoch: 10 | Iter: 1199 | Loss: 0.6890 =====
=====[Train] Epoch: 10 | Iter: 1299 | Loss: 0.9745 =====
=====[Train] Epoch: 10 | Iter: 1399 | Loss: 0.5897 =====
=====[Train] Epoch: 11 | Iter: 99 | Loss: 0.8131 =====
=====[Train] Epoch: 11 | Iter: 199 | Loss: 0.6771 =====
=====[Train] Epoch: 11 | Iter: 299 | Loss: 0.4880 =====
=====[Train] Epoch: 11 | Iter: 399 | Loss: 0.6499 =====
=====[Train] Epoch: 11 | Iter: 499 | Loss: 0.6549 =====
=====[Train] Epoch: 11 | Iter: 599 | Loss: 0.5811 =====
=====[Train] Epoch: 11 | Iter: 699 | Loss: 0.6446 =====
=====[Train] Epoch: 11 | Iter: 799 | Loss: 0.4779 =====
=====[Train] Epoch: 11 | Iter: 899 | Loss: 0.5849 =====
=====[Train] Epoch: 11 | Iter: 999 | Loss: 0.5702 =====
=====[Train] Epoch: 11 | Iter: 1099 | Loss: 0.6949 =====
=====[Train] Epoch: 11 | Iter: 1199 | Loss: 0.9056 =====
=====[Train] Epoch: 11 | Iter: 1299 | Loss: 0.7774 =====
=====[Train] Epoch: 11 | Iter: 1399 | Loss: 0.7101 =====
===== EPOCH [11]: Accuracy: 0.754513 | mIoU: 0.332816 =====

*******************Model Saved*******************
=====Best IoU Is: 0.332816 =====
=====[Train] Epoch: 12 | Iter: 99 | Loss: 0.7630 =====
=====[Train] Epoch: 12 | Iter: 199 | Loss: 0.6334 =====
=====[Train] Epoch: 12 | Iter: 299 | Loss: 0.5303 =====
=====[Train] Epoch: 12 | Iter: 399 | Loss: 0.6796 =====
=====[Train] Epoch: 12 | Iter: 499 | Loss: 1.0302 =====
=====[Train] Epoch: 12 | Iter: 599 | Loss: 0.6070 =====
=====[Train] Epoch: 12 | Iter: 699 | Loss: 0.5726 =====
=====[Train] Epoch: 12 | Iter: 799 | Loss: 0.8293 =====
=====[Train] Epoch: 12 | Iter: 899 | Loss: 0.8746 =====
=====[Train] Epoch: 12 | Iter: 999 | Loss: 0.7356 =====
=====[Train] Epoch: 12 | Iter: 1099 | Loss: 0.6391 =====
=====[Train] Epoch: 12 | Iter: 1199 | Loss: 0.6114 =====
=====[Train] Epoch: 12 | Iter: 1299 | Loss: 0.7888 =====
=====[Train] Epoch: 12 | Iter: 1399 | Loss: 0.7491 =====
=====[Train] Epoch: 13 | Iter: 99 | Loss: 0.6034 =====
=====[Train] Epoch: 13 | Iter: 199 | Loss: 0.6614 =====
=====[Train] Epoch: 13 | Iter: 299 | Loss: 0.7348 =====
=====[Train] Epoch: 13 | Iter: 399 | Loss: 0.4669 =====
=====[Train] Epoch: 13 | Iter: 499 | Loss: 0.7573 =====
=====[Train] Epoch: 13 | Iter: 599 | Loss: 0.7800 =====
=====[Train] Epoch: 13 | Iter: 699 | Loss: 0.6189 =====
=====[Train] Epoch: 13 | Iter: 799 | Loss: 0.5743 =====
=====[Train] Epoch: 13 | Iter: 899 | Loss: 0.5057 =====
=====[Train] Epoch: 13 | Iter: 999 | Loss: 0.5588 =====
=====[Train] Epoch: 13 | Iter: 1099 | Loss: 0.7393 =====
=====[Train] Epoch: 13 | Iter: 1199 | Loss: 0.6794 =====
=====[Train] Epoch: 13 | Iter: 1299 | Loss: 0.6874 =====
=====[Train] Epoch: 13 | Iter: 1399 | Loss: 0.6507 =====
=====[Train] Epoch: 14 | Iter: 99 | Loss: 0.6755 =====
=====[Train] Epoch: 14 | Iter: 199 | Loss: 0.6411 =====
=====[Train] Epoch: 14 | Iter: 299 | Loss: 0.6233 =====
=====[Train] Epoch: 14 | Iter: 399 | Loss: 0.5776 =====
=====[Train] Epoch: 14 | Iter: 499 | Loss: 0.5341 =====
=====[Train] Epoch: 14 | Iter: 599 | Loss: 0.7802 =====
=====[Train] Epoch: 14 | Iter: 699 | Loss: 0.5629 =====
=====[Train] Epoch: 14 | Iter: 799 | Loss: 0.5366 =====
=====[Train] Epoch: 14 | Iter: 899 | Loss: 0.6717 =====
=====[Train] Epoch: 14 | Iter: 999 | Loss: 0.6533 =====
=====[Train] Epoch: 14 | Iter: 1099 | Loss: 0.6312 =====
=====[Train] Epoch: 14 | Iter: 1199 | Loss: 0.6396 =====
=====[Train] Epoch: 14 | Iter: 1299 | Loss: 0.5163 =====
=====[Train] Epoch: 14 | Iter: 1399 | Loss: 0.5974 =====
===== EPOCH [14]: Accuracy: 0.766106 | mIoU: 0.328968 =====

=====Best IoU Is: 0.332816 =====
=====[Train] Epoch: 15 | Iter: 99 | Loss: 0.5790 =====
=====[Train] Epoch: 15 | Iter: 199 | Loss: 0.5159 =====
=====[Train] Epoch: 15 | Iter: 299 | Loss: 0.5669 =====
=====[Train] Epoch: 15 | Iter: 399 | Loss: 0.7312 =====
=====[Train] Epoch: 15 | Iter: 499 | Loss: 0.6507 =====
=====[Train] Epoch: 15 | Iter: 599 | Loss: 0.6915 =====
=====[Train] Epoch: 15 | Iter: 699 | Loss: 0.7115 =====
=====[Train] Epoch: 15 | Iter: 799 | Loss: 0.8343 =====
=====[Train] Epoch: 15 | Iter: 899 | Loss: 0.5848 =====
=====[Train] Epoch: 15 | Iter: 999 | Loss: 0.6623 =====
=====[Train] Epoch: 15 | Iter: 1099 | Loss: 0.6336 =====
=====[Train] Epoch: 15 | Iter: 1199 | Loss: 0.5878 =====
=====[Train] Epoch: 15 | Iter: 1299 | Loss: 0.5862 =====
=====[Train] Epoch: 15 | Iter: 1399 | Loss: 0.4179 =====
=====[Train] Epoch: 16 | Iter: 99 | Loss: 0.7393 =====
=====[Train] Epoch: 16 | Iter: 199 | Loss: 0.5942 =====
=====[Train] Epoch: 16 | Iter: 299 | Loss: 0.8263 =====
=====[Train] Epoch: 16 | Iter: 399 | Loss: 0.5961 =====
=====[Train] Epoch: 16 | Iter: 499 | Loss: 0.5414 =====
=====[Train] Epoch: 16 | Iter: 599 | Loss: 0.8577 =====
=====[Train] Epoch: 16 | Iter: 699 | Loss: 0.4973 =====
=====[Train] Epoch: 16 | Iter: 799 | Loss: 0.7268 =====
=====[Train] Epoch: 16 | Iter: 899 | Loss: 0.7923 =====
=====[Train] Epoch: 16 | Iter: 999 | Loss: 0.8188 =====
=====[Train] Epoch: 16 | Iter: 1099 | Loss: 0.6568 =====
=====[Train] Epoch: 16 | Iter: 1199 | Loss: 0.5315 =====
=====[Train] Epoch: 16 | Iter: 1299 | Loss: 0.5332 =====
=====[Train] Epoch: 16 | Iter: 1399 | Loss: 0.8024 =====
=====[Train] Epoch: 17 | Iter: 99 | Loss: 0.5082 =====
=====[Train] Epoch: 17 | Iter: 199 | Loss: 0.6700 =====
=====[Train] Epoch: 17 | Iter: 299 | Loss: 0.6200 =====
=====[Train] Epoch: 17 | Iter: 399 | Loss: 0.7005 =====
=====[Train] Epoch: 17 | Iter: 499 | Loss: 0.6834 =====
=====[Train] Epoch: 17 | Iter: 599 | Loss: 0.6222 =====
=====[Train] Epoch: 17 | Iter: 699 | Loss: 0.6554 =====
=====[Train] Epoch: 17 | Iter: 799 | Loss: 0.6465 =====
=====[Train] Epoch: 17 | Iter: 899 | Loss: 0.7439 =====
=====[Train] Epoch: 17 | Iter: 999 | Loss: 0.4821 =====
=====[Train] Epoch: 17 | Iter: 1099 | Loss: 0.5376 =====
=====[Train] Epoch: 17 | Iter: 1199 | Loss: 0.5592 =====
=====[Train] Epoch: 17 | Iter: 1299 | Loss: 0.5797 =====
=====[Train] Epoch: 17 | Iter: 1399 | Loss: 0.6304 =====
===== EPOCH [17]: Accuracy: 0.771881 | mIoU: 0.340567 =====

*******************Model Saved*******************
=====Best IoU Is: 0.340567 =====
=====[Train] Epoch: 18 | Iter: 99 | Loss: 0.7146 =====
=====[Train] Epoch: 18 | Iter: 199 | Loss: 0.7564 =====
=====[Train] Epoch: 18 | Iter: 299 | Loss: 0.5003 =====
=====[Train] Epoch: 18 | Iter: 399 | Loss: 0.6745 =====
=====[Train] Epoch: 18 | Iter: 499 | Loss: 0.7733 =====
=====[Train] Epoch: 18 | Iter: 599 | Loss: 0.5822 =====
=====[Train] Epoch: 18 | Iter: 699 | Loss: 0.5692 =====
=====[Train] Epoch: 18 | Iter: 799 | Loss: 0.7203 =====
=====[Train] Epoch: 18 | Iter: 899 | Loss: 0.6955 =====
=====[Train] Epoch: 18 | Iter: 999 | Loss: 0.6118 =====
=====[Train] Epoch: 18 | Iter: 1099 | Loss: 0.6870 =====
=====[Train] Epoch: 18 | Iter: 1199 | Loss: 0.5327 =====
=====[Train] Epoch: 18 | Iter: 1299 | Loss: 0.4598 =====
=====[Train] Epoch: 18 | Iter: 1399 | Loss: 0.5692 =====
=====[Train] Epoch: 19 | Iter: 99 | Loss: 0.7638 =====
=====[Train] Epoch: 19 | Iter: 199 | Loss: 0.4426 =====
=====[Train] Epoch: 19 | Iter: 299 | Loss: 0.5343 =====
=====[Train] Epoch: 19 | Iter: 399 | Loss: 0.6128 =====
=====[Train] Epoch: 19 | Iter: 499 | Loss: 0.5199 =====
=====[Train] Epoch: 19 | Iter: 599 | Loss: 0.4625 =====
=====[Train] Epoch: 19 | Iter: 699 | Loss: 0.7036 =====
=====[Train] Epoch: 19 | Iter: 799 | Loss: 0.7974 =====
=====[Train] Epoch: 19 | Iter: 899 | Loss: 0.6275 =====
=====[Train] Epoch: 19 | Iter: 999 | Loss: 0.5382 =====
=====[Train] Epoch: 19 | Iter: 1099 | Loss: 0.5430 =====
=====[Train] Epoch: 19 | Iter: 1199 | Loss: 0.7505 =====
=====[Train] Epoch: 19 | Iter: 1299 | Loss: 0.7360 =====
=====[Train] Epoch: 19 | Iter: 1399 | Loss: 0.6390 =====
=====[Train] Epoch: 20 | Iter: 99 | Loss: 0.7472 =====
=====[Train] Epoch: 20 | Iter: 199 | Loss: 0.7058 =====
=====[Train] Epoch: 20 | Iter: 299 | Loss: 0.8545 =====
=====[Train] Epoch: 20 | Iter: 399 | Loss: 0.7066 =====
=====[Train] Epoch: 20 | Iter: 499 | Loss: 0.5711 =====
=====[Train] Epoch: 20 | Iter: 599 | Loss: 0.4942 =====
=====[Train] Epoch: 20 | Iter: 699 | Loss: 0.4981 =====
=====[Train] Epoch: 20 | Iter: 799 | Loss: 0.8154 =====
=====[Train] Epoch: 20 | Iter: 899 | Loss: 0.5872 =====
=====[Train] Epoch: 20 | Iter: 999 | Loss: 0.5166 =====
=====[Train] Epoch: 20 | Iter: 1099 | Loss: 0.6123 =====
=====[Train] Epoch: 20 | Iter: 1199 | Loss: 0.7772 =====
=====[Train] Epoch: 20 | Iter: 1299 | Loss: 0.7408 =====
=====[Train] Epoch: 20 | Iter: 1399 | Loss: 0.5397 =====
===== EPOCH [20]: Accuracy: 0.759089 | mIoU: 0.325642 =====

=====Best IoU Is: 0.340567 =====
=====[Train] Epoch: 21 | Iter: 99 | Loss: 0.5757 =====
=====[Train] Epoch: 21 | Iter: 199 | Loss: 0.5351 =====
=====[Train] Epoch: 21 | Iter: 299 | Loss: 0.5299 =====
=====[Train] Epoch: 21 | Iter: 399 | Loss: 0.5490 =====
=====[Train] Epoch: 21 | Iter: 499 | Loss: 0.5976 =====
=====[Train] Epoch: 21 | Iter: 599 | Loss: 0.6228 =====
=====[Train] Epoch: 21 | Iter: 699 | Loss: 0.5846 =====
=====[Train] Epoch: 21 | Iter: 799 | Loss: 0.7121 =====
=====[Train] Epoch: 21 | Iter: 899 | Loss: 0.5970 =====
=====[Train] Epoch: 21 | Iter: 999 | Loss: 0.5881 =====
=====[Train] Epoch: 21 | Iter: 1099 | Loss: 0.6454 =====
=====[Train] Epoch: 21 | Iter: 1199 | Loss: 0.8231 =====
=====[Train] Epoch: 21 | Iter: 1299 | Loss: 0.5373 =====
=====[Train] Epoch: 21 | Iter: 1399 | Loss: 0.5435 =====
=====[Train] Epoch: 22 | Iter: 99 | Loss: 0.6886 =====
=====[Train] Epoch: 22 | Iter: 199 | Loss: 0.6322 =====
=====[Train] Epoch: 22 | Iter: 299 | Loss: 0.4615 =====
=====[Train] Epoch: 22 | Iter: 399 | Loss: 0.5311 =====
=====[Train] Epoch: 22 | Iter: 499 | Loss: 0.4681 =====
=====[Train] Epoch: 22 | Iter: 599 | Loss: 0.6193 =====
=====[Train] Epoch: 22 | Iter: 699 | Loss: 0.5694 =====
=====[Train] Epoch: 22 | Iter: 799 | Loss: 0.7794 =====
=====[Train] Epoch: 22 | Iter: 899 | Loss: 0.6310 =====
=====[Train] Epoch: 22 | Iter: 999 | Loss: 0.7796 =====
=====[Train] Epoch: 22 | Iter: 1099 | Loss: 0.7211 =====
=====[Train] Epoch: 22 | Iter: 1199 | Loss: 0.6021 =====
=====[Train] Epoch: 22 | Iter: 1299 | Loss: 0.3956 =====
=====[Train] Epoch: 22 | Iter: 1399 | Loss: 0.5669 =====
=====[Train] Epoch: 23 | Iter: 99 | Loss: 0.6430 =====
=====[Train] Epoch: 23 | Iter: 199 | Loss: 0.4562 =====
=====[Train] Epoch: 23 | Iter: 299 | Loss: 0.6289 =====
=====[Train] Epoch: 23 | Iter: 399 | Loss: 0.6625 =====
=====[Train] Epoch: 23 | Iter: 499 | Loss: 0.5115 =====
=====[Train] Epoch: 23 | Iter: 599 | Loss: 0.8334 =====
=====[Train] Epoch: 23 | Iter: 699 | Loss: 0.5109 =====
=====[Train] Epoch: 23 | Iter: 799 | Loss: 0.6387 =====
=====[Train] Epoch: 23 | Iter: 899 | Loss: 0.7972 =====
=====[Train] Epoch: 23 | Iter: 999 | Loss: 0.4546 =====
